IPs;time
83.42.6.40; 2016-02-28T09:31:16.822Z
83.42.6.40; 2016-02-28T09:31:17.257Z
83.42.6.40; 2016-02-28T09:31:17.875Z
151.19.23.178; 2016-02-28T09:31:18.180Z
83.42.6.40; 2016-02-28T09:31:19.117Z
79.148.119.182; 2016-02-28T09:31:19.265Z
83.42.6.40; 2016-02-28T09:31:19.384Z
83.42.6.40; 2016-02-28T09:31:20.111Z
83.42.6.40; 2016-02-28T09:31:21.190Z
83.42.6.40; 2016-02-28T09:31:21.468Z
83.42.6.40; 2016-02-28T09:31:22.294Z
83.42.6.40; 2016-02-28T09:31:23.341Z
83.42.6.40; 2016-02-28T09:31:23.485Z
83.42.6.40; 2016-02-28T09:31:24.530Z
79.148.119.182; 2016-02-28T09:31:25.337Z
83.42.6.40; 2016-02-28T09:31:25.533Z
83.42.6.40; 2016-02-28T09:31:25.586Z
83.42.6.40; 2016-02-28T09:31:26.673Z
83.42.6.40; 2016-02-28T09:31:27.729Z
83.42.6.40; 2016-02-28T09:31:27.777Z
83.42.6.40; 2016-02-28T09:31:28.976Z
83.42.6.40; 2016-02-28T09:31:30.040Z
83.42.6.40; 2016-02-28T09:31:30.066Z
83.42.6.40; 2016-02-28T09:31:31.162Z
79.148.119.182; 2016-02-28T09:31:31.565Z
83.42.6.40; 2016-02-28T09:31:32.259Z
83.42.6.40; 2016-02-28T09:31:32.388Z
83.42.6.40; 2016-02-28T09:31:33.686Z
83.42.6.40; 2016-02-28T09:31:34.562Z
83.42.6.40; 2016-02-28T09:31:34.833Z
83.42.6.40; 2016-02-28T09:31:35.994Z
83.42.6.40; 2016-02-28T09:31:36.870Z
83.42.6.40; 2016-02-28T09:31:37.123Z
79.148.119.182; 2016-02-28T09:31:37.733Z
83.42.6.40; 2016-02-28T09:31:38.206Z
83.42.6.40; 2016-02-28T09:31:39.139Z
83.42.6.40; 2016-02-28T09:31:39.359Z
83.42.6.40; 2016-02-28T09:31:40.439Z
83.42.6.40; 2016-02-28T09:31:41.525Z
83.42.6.40; 2016-02-28T09:31:41.557Z
83.42.6.40; 2016-02-28T09:31:42.676Z
83.42.6.40; 2016-02-28T09:31:43.873Z
83.42.6.40; 2016-02-28T09:31:43.965Z
79.148.119.182; 2016-02-28T09:31:44.082Z
83.42.6.40; 2016-02-28T09:31:44.929Z
83.42.6.40; 2016-02-28T09:31:46.057Z
95.22.189.6; 2016-02-28T09:31:46.065Z
83.42.6.40; 2016-02-28T09:31:46.358Z
95.22.189.6; 2016-02-28T09:31:47.004Z
83.42.6.40; 2016-02-28T09:31:47.342Z
95.22.189.6; 2016-02-28T09:31:47.990Z
83.42.6.40; 2016-02-28T09:31:48.680Z
83.42.6.40; 2016-02-28T09:31:48.873Z
95.22.189.6; 2016-02-28T09:31:49.077Z
83.42.6.40; 2016-02-28T09:31:50.025Z
95.22.189.6; 2016-02-28T09:31:50.232Z
79.148.119.182; 2016-02-28T09:31:50.687Z
95.22.189.6; 2016-02-28T09:31:51.344Z
83.42.6.40; 2016-02-28T09:31:51.373Z
83.42.6.40; 2016-02-28T09:31:51.450Z
95.22.189.6; 2016-02-28T09:31:52.490Z
83.42.6.40; 2016-02-28T09:31:52.594Z
95.22.189.6; 2016-02-28T09:31:53.678Z
83.42.6.40; 2016-02-28T09:31:53.853Z
83.42.6.40; 2016-02-28T09:31:54.022Z
95.22.189.6; 2016-02-28T09:31:54.863Z
83.42.6.40; 2016-02-28T09:31:55.019Z
95.22.189.6; 2016-02-28T09:31:56.011Z
83.42.6.40; 2016-02-28T09:31:56.140Z
83.42.6.40; 2016-02-28T09:31:56.437Z
79.148.119.182; 2016-02-28T09:31:56.950Z
95.22.189.6; 2016-02-28T09:31:57.278Z
83.42.6.40; 2016-02-28T09:31:57.326Z
83.42.6.40; 2016-02-28T09:31:58.470Z
95.22.189.6; 2016-02-28T09:31:58.541Z
83.42.6.40; 2016-02-28T09:31:58.988Z
83.42.6.40; 2016-02-28T09:31:59.614Z
95.22.189.6; 2016-02-28T09:31:59.781Z
83.42.6.40; 2016-02-28T09:32:00.920Z
95.22.189.6; 2016-02-28T09:32:01.029Z
83.42.6.40; 2016-02-28T09:32:01.591Z
83.42.6.40; 2016-02-28T09:32:02.117Z
95.22.189.6; 2016-02-28T09:32:02.336Z
79.148.119.182; 2016-02-28T09:32:03.099Z
83.42.6.40; 2016-02-28T09:32:03.462Z
95.22.189.6; 2016-02-28T09:32:03.664Z
83.42.6.40; 2016-02-28T09:32:04.135Z
83.42.6.40; 2016-02-28T09:32:04.821Z
95.22.189.6; 2016-02-28T09:32:04.945Z
83.42.6.40; 2016-02-28T09:32:06.025Z
95.22.189.6; 2016-02-28T09:32:06.180Z
83.42.6.40; 2016-02-28T09:32:06.770Z
83.42.6.40; 2016-02-28T09:32:07.291Z
95.22.189.6; 2016-02-28T09:32:07.496Z
83.42.6.40; 2016-02-28T09:32:08.623Z
95.22.189.6; 2016-02-28T09:32:08.822Z
79.148.119.182; 2016-02-28T09:32:09.258Z
83.42.6.40; 2016-02-28T09:32:09.511Z
83.42.6.40; 2016-02-28T09:32:09.954Z
95.22.189.6; 2016-02-28T09:32:10.125Z
86.136.178.78; 2016-02-28T09:32:10.563Z
83.42.6.40; 2016-02-28T09:32:11.238Z
176.86.152.56; 2016-02-28T09:32:11.256Z
83.42.6.40; 2016-02-28T09:32:12.193Z
86.136.178.78; 2016-02-28T09:32:12.578Z
83.42.6.40; 2016-02-28T09:32:12.580Z
83.42.6.40; 2016-02-28T09:32:13.870Z
86.136.178.78; 2016-02-28T09:32:13.975Z
83.42.6.40; 2016-02-28T09:32:14.878Z
83.42.6.40; 2016-02-28T09:32:15.161Z
86.136.178.78; 2016-02-28T09:32:15.260Z
79.148.119.182; 2016-02-28T09:32:15.455Z
83.42.6.40; 2016-02-28T09:32:16.419Z
86.136.178.78; 2016-02-28T09:32:16.628Z
83.42.6.40; 2016-02-28T09:32:17.433Z
83.42.6.40; 2016-02-28T09:32:17.734Z
86.136.178.78; 2016-02-28T09:32:17.995Z
83.42.6.40; 2016-02-28T09:32:19.003Z
86.136.178.78; 2016-02-28T09:32:19.533Z
83.42.6.40; 2016-02-28T09:32:19.930Z
83.42.6.40; 2016-02-28T09:32:20.277Z
86.136.178.78; 2016-02-28T09:32:20.957Z
95.22.189.6; 2016-02-28T09:32:21.322Z
83.42.6.40; 2016-02-28T09:32:21.668Z
79.148.119.182; 2016-02-28T09:32:21.859Z
86.136.178.78; 2016-02-28T09:32:22.450Z
83.42.6.40; 2016-02-28T09:32:22.676Z
95.22.189.6; 2016-02-28T09:32:22.744Z
83.42.6.40; 2016-02-28T09:32:23.018Z
86.136.178.78; 2016-02-28T09:32:23.959Z
95.22.189.6; 2016-02-28T09:32:24.107Z
83.42.6.40; 2016-02-28T09:32:24.298Z
95.22.189.6; 2016-02-28T09:32:25.396Z
86.136.178.78; 2016-02-28T09:32:25.466Z
83.42.6.40; 2016-02-28T09:32:25.553Z
83.42.6.40; 2016-02-28T09:32:25.655Z
95.22.189.6; 2016-02-28T09:32:26.698Z
83.42.6.40; 2016-02-28T09:32:26.910Z
86.136.178.78; 2016-02-28T09:32:27.006Z
95.22.189.6; 2016-02-28T09:32:28.037Z
83.42.6.40; 2016-02-28T09:32:28.178Z
79.148.119.182; 2016-02-28T09:32:28.272Z
83.42.6.40; 2016-02-28T09:32:28.407Z
86.136.178.78; 2016-02-28T09:32:28.589Z
95.22.189.6; 2016-02-28T09:32:29.361Z
83.42.6.40; 2016-02-28T09:32:29.421Z
85.61.2.87; 2016-02-28T09:32:30.069Z
86.136.178.78; 2016-02-28T09:32:30.070Z
83.42.6.40; 2016-02-28T09:32:30.669Z
95.22.189.6; 2016-02-28T09:32:30.706Z
83.42.6.40; 2016-02-28T09:32:31.071Z
86.136.178.78; 2016-02-28T09:32:31.556Z
83.42.6.40; 2016-02-28T09:32:31.951Z
95.22.189.6; 2016-02-28T09:32:32.054Z
86.136.178.78; 2016-02-28T09:32:33.095Z
83.42.6.40; 2016-02-28T09:32:33.249Z
95.22.189.6; 2016-02-28T09:32:33.398Z
83.42.6.40; 2016-02-28T09:32:34.128Z
83.42.6.40; 2016-02-28T09:32:34.533Z
86.136.178.78; 2016-02-28T09:32:34.566Z
79.148.119.182; 2016-02-28T09:32:34.648Z
95.22.189.6; 2016-02-28T09:32:34.742Z
83.42.6.40; 2016-02-28T09:32:35.791Z
95.22.189.6; 2016-02-28T09:32:36.091Z
86.136.178.78; 2016-02-28T09:32:36.093Z
83.42.6.40; 2016-02-28T09:32:36.870Z
83.42.6.40; 2016-02-28T09:32:37.109Z
95.22.189.6; 2016-02-28T09:32:37.425Z
86.136.178.78; 2016-02-28T09:32:37.621Z
83.42.6.40; 2016-02-28T09:32:38.483Z
95.22.189.6; 2016-02-28T09:32:38.811Z
86.136.178.78; 2016-02-28T09:32:39.344Z
83.42.6.40; 2016-02-28T09:32:39.595Z
83.42.6.40; 2016-02-28T09:32:39.845Z
95.22.189.6; 2016-02-28T09:32:40.210Z
79.148.119.182; 2016-02-28T09:32:40.793Z
86.136.178.78; 2016-02-28T09:32:40.862Z
83.42.6.40; 2016-02-28T09:32:41.177Z
95.22.189.6; 2016-02-28T09:32:41.633Z
83.42.6.40; 2016-02-28T09:32:42.173Z
83.42.6.40; 2016-02-28T09:32:42.460Z
86.136.178.78; 2016-02-28T09:32:42.686Z
95.22.189.6; 2016-02-28T09:32:43.073Z
83.42.6.40; 2016-02-28T09:32:43.725Z
86.136.178.78; 2016-02-28T09:32:44.276Z
95.22.189.6; 2016-02-28T09:32:44.461Z
83.42.6.40; 2016-02-28T09:32:45.023Z
83.42.6.40; 2016-02-28T09:32:45.068Z
95.22.189.6; 2016-02-28T09:32:45.856Z
86.136.178.78; 2016-02-28T09:32:45.912Z
83.42.6.40; 2016-02-28T09:32:46.328Z
79.148.119.182; 2016-02-28T09:32:47.011Z
95.22.189.6; 2016-02-28T09:32:47.323Z
86.136.178.78; 2016-02-28T09:32:47.609Z
83.42.6.40; 2016-02-28T09:32:47.760Z
83.42.6.40; 2016-02-28T09:32:47.864Z
95.22.189.6; 2016-02-28T09:32:48.742Z
83.42.6.40; 2016-02-28T09:32:49.029Z
86.136.178.78; 2016-02-28T09:32:49.395Z
95.22.189.6; 2016-02-28T09:32:50.140Z
83.42.6.40; 2016-02-28T09:32:50.294Z
83.42.6.40; 2016-02-28T09:32:50.722Z
86.136.178.78; 2016-02-28T09:32:51.018Z
95.22.189.6; 2016-02-28T09:32:51.534Z
83.42.6.40; 2016-02-28T09:32:51.610Z
86.136.178.78; 2016-02-28T09:32:52.752Z
83.42.6.40; 2016-02-28T09:32:52.881Z
95.22.189.6; 2016-02-28T09:32:52.986Z
83.42.6.40; 2016-02-28T09:32:53.457Z
79.148.119.182; 2016-02-28T09:32:53.551Z
83.42.6.40; 2016-02-28T09:32:54.249Z
95.22.189.6; 2016-02-28T09:32:54.424Z
86.136.178.78; 2016-02-28T09:32:54.435Z
83.42.6.40; 2016-02-28T09:32:55.559Z
95.22.189.6; 2016-02-28T09:32:55.756Z
86.136.178.78; 2016-02-28T09:32:56.125Z
83.42.6.40; 2016-02-28T09:32:56.401Z
83.42.6.40; 2016-02-28T09:32:56.949Z
95.22.189.6; 2016-02-28T09:32:57.142Z
86.136.178.78; 2016-02-28T09:32:57.851Z
83.42.6.40; 2016-02-28T09:32:58.205Z
95.22.189.6; 2016-02-28T09:32:58.548Z
83.42.6.40; 2016-02-28T09:32:59.394Z
83.42.6.40; 2016-02-28T09:32:59.505Z
86.136.178.78; 2016-02-28T09:32:59.620Z
79.148.119.182; 2016-02-28T09:32:59.971Z
95.22.189.6; 2016-02-28T09:32:59.985Z
83.42.6.40; 2016-02-28T09:33:00.943Z
86.136.178.78; 2016-02-28T09:33:01.342Z
95.22.189.6; 2016-02-28T09:33:01.376Z
83.42.6.40; 2016-02-28T09:33:02.550Z
83.42.6.40; 2016-02-28T09:33:02.557Z
95.22.189.6; 2016-02-28T09:33:02.771Z
86.136.178.78; 2016-02-28T09:33:03.196Z
83.42.6.40; 2016-02-28T09:33:04.081Z
95.22.189.6; 2016-02-28T09:33:04.157Z
86.136.178.78; 2016-02-28T09:33:04.941Z
83.42.6.40; 2016-02-28T09:33:05.397Z
83.42.6.40; 2016-02-28T09:33:05.498Z
95.22.189.6; 2016-02-28T09:33:05.527Z
79.148.119.182; 2016-02-28T09:33:06.295Z
86.136.178.78; 2016-02-28T09:33:06.676Z
83.42.6.40; 2016-02-28T09:33:06.680Z
95.22.189.6; 2016-02-28T09:33:06.936Z
83.42.6.40; 2016-02-28T09:33:08.002Z
95.22.189.6; 2016-02-28T09:33:08.330Z
83.42.6.40; 2016-02-28T09:33:08.440Z
86.136.178.78; 2016-02-28T09:33:08.477Z
83.42.6.40; 2016-02-28T09:33:09.267Z
95.22.189.6; 2016-02-28T09:33:09.757Z
86.136.178.78; 2016-02-28T09:33:10.206Z
83.42.6.40; 2016-02-28T09:33:10.543Z
95.22.189.6; 2016-02-28T09:33:11.175Z
83.42.6.40; 2016-02-28T09:33:11.368Z
83.42.6.40; 2016-02-28T09:33:11.811Z
86.136.178.78; 2016-02-28T09:33:11.976Z
95.22.189.6; 2016-02-28T09:33:12.574Z
79.148.119.182; 2016-02-28T09:33:12.652Z
83.42.6.40; 2016-02-28T09:33:13.280Z
83.42.6.40; 2016-02-28T09:33:13.792Z
86.136.178.78; 2016-02-28T09:33:13.859Z
95.22.189.6; 2016-02-28T09:33:14.024Z
83.42.6.40; 2016-02-28T09:33:14.570Z
95.22.189.6; 2016-02-28T09:33:15.410Z
86.136.178.78; 2016-02-28T09:33:15.776Z
83.42.6.40; 2016-02-28T09:33:15.838Z
83.42.6.40; 2016-02-28T09:33:16.113Z
95.22.189.6; 2016-02-28T09:33:16.846Z
83.42.6.40; 2016-02-28T09:33:17.130Z
86.136.178.78; 2016-02-28T09:33:17.591Z
95.22.189.6; 2016-02-28T09:33:18.275Z
83.42.6.40; 2016-02-28T09:33:18.516Z
83.42.6.40; 2016-02-28T09:33:18.588Z
79.148.119.182; 2016-02-28T09:33:19.103Z
86.136.178.78; 2016-02-28T09:33:19.540Z
95.22.189.6; 2016-02-28T09:33:19.690Z
83.42.6.40; 2016-02-28T09:33:19.871Z
217.217.238.213; 2016-02-28T09:33:19.994Z
217.217.238.213; 2016-02-28T09:33:20.870Z
83.42.6.40; 2016-02-28T09:33:20.876Z
95.22.189.6; 2016-02-28T09:33:21.102Z
83.42.6.40; 2016-02-28T09:33:21.184Z
86.136.178.78; 2016-02-28T09:33:21.341Z
217.217.238.213; 2016-02-28T09:33:22.033Z
95.22.189.6; 2016-02-28T09:33:22.522Z
83.42.6.40; 2016-02-28T09:33:22.545Z
217.217.238.213; 2016-02-28T09:33:23.049Z
86.136.178.78; 2016-02-28T09:33:23.184Z
83.42.6.40; 2016-02-28T09:33:23.256Z
83.42.6.40; 2016-02-28T09:33:23.821Z
95.22.189.6; 2016-02-28T09:33:24.000Z
217.217.238.213; 2016-02-28T09:33:24.079Z
217.217.238.213; 2016-02-28T09:33:25.005Z
86.136.178.78; 2016-02-28T09:33:25.024Z
83.42.6.40; 2016-02-28T09:33:25.121Z
95.22.189.6; 2016-02-28T09:33:25.439Z
79.148.119.182; 2016-02-28T09:33:25.483Z
83.42.6.40; 2016-02-28T09:33:25.679Z
217.217.238.213; 2016-02-28T09:33:26.051Z
83.42.6.40; 2016-02-28T09:33:26.408Z
86.136.178.78; 2016-02-28T09:33:26.819Z
95.22.189.6; 2016-02-28T09:33:26.878Z
217.217.238.213; 2016-02-28T09:33:27.004Z
83.42.6.40; 2016-02-28T09:33:27.748Z
83.42.6.40; 2016-02-28T09:33:28.067Z
217.217.238.213; 2016-02-28T09:33:28.180Z
95.22.189.6; 2016-02-28T09:33:28.328Z
31.89.101.228; 2016-02-28T09:33:28.465Z
86.136.178.78; 2016-02-28T09:33:28.615Z
217.217.238.213; 2016-02-28T09:33:29.210Z
83.42.6.40; 2016-02-28T09:33:29.225Z
95.22.189.6; 2016-02-28T09:33:29.923Z
217.217.238.213; 2016-02-28T09:33:30.296Z
86.136.178.78; 2016-02-28T09:33:30.486Z
83.42.6.40; 2016-02-28T09:33:30.713Z
83.42.6.40; 2016-02-28T09:33:30.941Z
217.217.238.213; 2016-02-28T09:33:31.356Z
95.22.189.6; 2016-02-28T09:33:31.547Z
79.148.119.182; 2016-02-28T09:33:31.978Z
86.136.178.78; 2016-02-28T09:33:32.340Z
83.42.6.40; 2016-02-28T09:33:32.422Z
217.217.238.213; 2016-02-28T09:33:32.434Z
95.22.189.6; 2016-02-28T09:33:33.078Z
217.217.238.213; 2016-02-28T09:33:33.486Z
83.42.6.40; 2016-02-28T09:33:33.678Z
83.42.6.40; 2016-02-28T09:33:33.809Z
86.136.178.78; 2016-02-28T09:33:34.186Z
95.22.189.6; 2016-02-28T09:33:34.544Z
217.217.238.213; 2016-02-28T09:33:34.552Z
83.42.6.40; 2016-02-28T09:33:35.122Z
217.217.238.213; 2016-02-28T09:33:35.619Z
95.22.189.6; 2016-02-28T09:33:36.051Z
86.136.178.78; 2016-02-28T09:33:36.075Z
83.42.6.40; 2016-02-28T09:33:36.268Z
83.42.6.40; 2016-02-28T09:33:36.478Z
217.217.238.213; 2016-02-28T09:33:36.739Z
95.22.189.6; 2016-02-28T09:33:37.553Z
217.217.238.213; 2016-02-28T09:33:37.827Z
83.42.6.40; 2016-02-28T09:33:37.908Z
86.136.178.78; 2016-02-28T09:33:38.009Z
79.148.119.182; 2016-02-28T09:33:38.426Z
217.217.238.213; 2016-02-28T09:33:38.949Z
95.22.189.6; 2016-02-28T09:33:39.031Z
83.42.6.40; 2016-02-28T09:33:39.140Z
83.42.6.40; 2016-02-28T09:33:39.261Z
86.136.178.78; 2016-02-28T09:33:39.895Z
217.217.238.213; 2016-02-28T09:33:40.067Z
95.22.189.6; 2016-02-28T09:33:40.658Z
83.42.6.40; 2016-02-28T09:33:41.004Z
217.217.238.213; 2016-02-28T09:33:41.251Z
86.136.178.78; 2016-02-28T09:33:41.795Z
83.42.6.40; 2016-02-28T09:33:42.041Z
95.22.189.6; 2016-02-28T09:33:42.141Z
83.42.6.40; 2016-02-28T09:33:42.264Z
217.217.238.213; 2016-02-28T09:33:42.401Z
83.42.6.40; 2016-02-28T09:33:43.538Z
217.217.238.213; 2016-02-28T09:33:43.590Z
95.22.189.6; 2016-02-28T09:33:43.682Z
86.136.178.78; 2016-02-28T09:33:43.744Z
217.217.238.213; 2016-02-28T09:33:44.722Z
83.42.6.40; 2016-02-28T09:33:44.750Z
83.42.6.40; 2016-02-28T09:33:44.850Z
95.22.189.6; 2016-02-28T09:33:45.198Z
79.148.119.182; 2016-02-28T09:33:45.275Z
86.136.178.78; 2016-02-28T09:33:45.796Z
217.217.238.213; 2016-02-28T09:33:45.956Z
83.42.6.40; 2016-02-28T09:33:46.520Z
95.22.189.6; 2016-02-28T09:33:46.747Z
217.217.238.213; 2016-02-28T09:33:47.190Z
83.42.6.40; 2016-02-28T09:33:47.592Z
86.136.178.78; 2016-02-28T09:33:47.745Z
83.42.6.40; 2016-02-28T09:33:48.026Z
95.22.189.6; 2016-02-28T09:33:48.296Z
217.217.238.213; 2016-02-28T09:33:48.500Z
83.42.6.40; 2016-02-28T09:33:49.289Z
86.136.178.78; 2016-02-28T09:33:49.691Z
217.217.238.213; 2016-02-28T09:33:49.851Z
95.22.189.6; 2016-02-28T09:33:49.968Z
83.42.6.40; 2016-02-28T09:33:50.462Z
83.42.6.40; 2016-02-28T09:33:50.865Z
217.217.238.213; 2016-02-28T09:33:51.185Z
176.86.152.56; 2016-02-28T09:33:51.263Z
95.22.189.6; 2016-02-28T09:33:51.608Z
86.136.178.78; 2016-02-28T09:33:51.642Z
79.148.119.182; 2016-02-28T09:33:51.756Z
217.217.238.213; 2016-02-28T09:33:52.519Z
83.42.6.40; 2016-02-28T09:33:52.558Z
83.42.6.40; 2016-02-28T09:33:52.939Z
95.22.189.6; 2016-02-28T09:33:53.178Z
217.217.238.213; 2016-02-28T09:33:53.839Z
86.136.178.78; 2016-02-28T09:33:53.848Z
83.42.6.40; 2016-02-28T09:33:54.044Z
95.22.189.6; 2016-02-28T09:33:54.748Z
217.217.238.213; 2016-02-28T09:33:55.207Z
83.42.6.40; 2016-02-28T09:33:55.351Z
83.42.6.40; 2016-02-28T09:33:55.608Z
86.136.178.78; 2016-02-28T09:33:55.913Z
95.22.189.6; 2016-02-28T09:33:56.416Z
217.217.238.213; 2016-02-28T09:33:56.580Z
83.42.6.40; 2016-02-28T09:33:56.626Z
86.136.178.78; 2016-02-28T09:33:57.969Z
217.217.238.213; 2016-02-28T09:33:57.994Z
95.22.189.6; 2016-02-28T09:33:58.084Z
79.148.119.182; 2016-02-28T09:33:58.191Z
83.42.6.40; 2016-02-28T09:33:58.265Z
83.42.6.40; 2016-02-28T09:33:58.331Z
217.217.238.213; 2016-02-28T09:33:59.310Z
83.42.6.40; 2016-02-28T09:33:59.560Z
95.22.189.6; 2016-02-28T09:33:59.708Z
86.136.178.78; 2016-02-28T09:33:59.975Z
217.217.238.213; 2016-02-28T09:34:00.666Z
83.42.6.40; 2016-02-28T09:34:00.987Z
83.42.6.40; 2016-02-28T09:34:01.234Z
95.22.189.6; 2016-02-28T09:34:01.398Z
217.217.238.213; 2016-02-28T09:34:02.003Z
86.136.178.78; 2016-02-28T09:34:02.066Z
83.42.6.40; 2016-02-28T09:34:02.692Z
95.22.189.6; 2016-02-28T09:34:03.119Z
217.217.238.213; 2016-02-28T09:34:03.375Z
86.136.178.78; 2016-02-28T09:34:04.112Z
83.42.6.40; 2016-02-28T09:34:04.198Z
83.42.6.40; 2016-02-28T09:34:04.222Z
217.217.238.213; 2016-02-28T09:34:04.711Z
79.148.119.182; 2016-02-28T09:34:04.727Z
95.22.189.6; 2016-02-28T09:34:04.795Z
83.42.6.40; 2016-02-28T09:34:05.811Z
86.136.178.78; 2016-02-28T09:34:06.246Z
217.217.238.213; 2016-02-28T09:34:06.372Z
95.22.189.6; 2016-02-28T09:34:06.555Z
83.42.6.40; 2016-02-28T09:34:06.831Z
83.42.6.40; 2016-02-28T09:34:07.143Z
217.217.238.213; 2016-02-28T09:34:07.833Z
95.22.189.6; 2016-02-28T09:34:08.166Z
86.136.178.78; 2016-02-28T09:34:08.321Z
83.42.6.40; 2016-02-28T09:34:08.447Z
217.217.238.213; 2016-02-28T09:34:09.200Z
83.42.6.40; 2016-02-28T09:34:09.471Z
83.42.6.40; 2016-02-28T09:34:09.739Z
95.22.189.6; 2016-02-28T09:34:09.883Z
85.61.2.87; 2016-02-28T09:34:10.186Z
86.136.178.78; 2016-02-28T09:34:10.425Z
217.217.238.213; 2016-02-28T09:34:10.572Z
79.148.119.182; 2016-02-28T09:34:11.245Z
83.42.6.40; 2016-02-28T09:34:11.438Z
95.22.189.6; 2016-02-28T09:34:11.572Z
217.217.238.213; 2016-02-28T09:34:11.936Z
83.42.6.40; 2016-02-28T09:34:12.049Z
86.136.178.78; 2016-02-28T09:34:12.574Z
83.42.6.40; 2016-02-28T09:34:12.758Z
95.22.189.6; 2016-02-28T09:34:13.242Z
217.217.238.213; 2016-02-28T09:34:13.328Z
83.42.6.40; 2016-02-28T09:34:14.587Z
86.136.178.78; 2016-02-28T09:34:14.706Z
217.217.238.213; 2016-02-28T09:34:14.712Z
83.42.6.40; 2016-02-28T09:34:14.901Z
95.22.189.6; 2016-02-28T09:34:14.941Z
217.217.238.213; 2016-02-28T09:34:16.133Z
83.42.6.40; 2016-02-28T09:34:16.420Z
86.136.178.78; 2016-02-28T09:34:16.839Z
95.22.189.6; 2016-02-28T09:34:17.143Z
217.217.238.213; 2016-02-28T09:34:17.483Z
79.148.119.182; 2016-02-28T09:34:17.709Z
83.42.6.40; 2016-02-28T09:34:17.744Z
83.42.6.40; 2016-02-28T09:34:17.779Z
95.22.189.6; 2016-02-28T09:34:18.068Z
217.217.238.213; 2016-02-28T09:34:18.887Z
95.22.189.6; 2016-02-28T09:34:18.999Z
83.42.6.40; 2016-02-28T09:34:19.073Z
86.136.178.78; 2016-02-28T09:34:19.094Z
95.22.189.6; 2016-02-28T09:34:19.957Z
217.217.238.213; 2016-02-28T09:34:20.268Z
83.42.6.40; 2016-02-28T09:34:20.393Z
83.42.6.40; 2016-02-28T09:34:20.428Z
95.22.189.6; 2016-02-28T09:34:20.916Z
86.136.178.78; 2016-02-28T09:34:21.435Z
217.217.238.213; 2016-02-28T09:34:21.673Z
95.22.189.6; 2016-02-28T09:34:21.916Z
83.42.6.40; 2016-02-28T09:34:22.210Z
95.22.189.6; 2016-02-28T09:34:22.932Z
83.42.6.40; 2016-02-28T09:34:23.099Z
217.217.238.213; 2016-02-28T09:34:23.113Z
83.42.6.40; 2016-02-28T09:34:23.508Z
95.22.189.6; 2016-02-28T09:34:23.966Z
79.148.119.182; 2016-02-28T09:34:24.304Z
217.217.238.213; 2016-02-28T09:34:24.496Z
83.42.6.40; 2016-02-28T09:34:24.801Z
95.22.189.6; 2016-02-28T09:34:24.970Z
83.42.6.40; 2016-02-28T09:34:25.727Z
217.217.238.213; 2016-02-28T09:34:26.002Z
95.22.189.6; 2016-02-28T09:34:26.023Z
83.42.6.40; 2016-02-28T09:34:26.087Z
95.22.189.6; 2016-02-28T09:34:27.140Z
217.217.238.213; 2016-02-28T09:34:27.370Z
83.42.6.40; 2016-02-28T09:34:27.548Z
95.22.189.6; 2016-02-28T09:34:28.219Z
83.42.6.40; 2016-02-28T09:34:28.383Z
217.217.238.213; 2016-02-28T09:34:28.823Z
83.42.6.40; 2016-02-28T09:34:28.846Z
95.22.189.6; 2016-02-28T09:34:29.386Z
83.42.6.40; 2016-02-28T09:34:30.112Z
95.22.189.6; 2016-02-28T09:34:30.555Z
217.217.238.213; 2016-02-28T09:34:30.627Z
79.148.119.182; 2016-02-28T09:34:30.746Z
83.42.6.40; 2016-02-28T09:34:31.094Z
83.42.6.40; 2016-02-28T09:34:31.413Z
95.22.189.6; 2016-02-28T09:34:31.792Z
217.217.238.213; 2016-02-28T09:34:32.371Z
83.42.6.40; 2016-02-28T09:34:32.742Z
95.22.189.6; 2016-02-28T09:34:33.051Z
151.19.23.178; 2016-02-28T09:34:33.145Z
83.42.6.40; 2016-02-28T09:34:33.690Z
83.42.6.40; 2016-02-28T09:34:34.093Z
217.217.238.213; 2016-02-28T09:34:34.165Z
95.22.189.6; 2016-02-28T09:34:34.291Z
95.22.189.6; 2016-02-28T09:34:35.554Z
83.42.6.40; 2016-02-28T09:34:35.570Z
217.217.238.213; 2016-02-28T09:34:35.841Z
83.42.6.40; 2016-02-28T09:34:36.439Z
95.22.189.6; 2016-02-28T09:34:36.838Z
83.42.6.40; 2016-02-28T09:34:36.945Z
79.148.119.182; 2016-02-28T09:34:37.123Z
217.217.238.213; 2016-02-28T09:34:37.338Z
95.22.189.6; 2016-02-28T09:34:38.158Z
83.42.6.40; 2016-02-28T09:34:38.246Z
217.217.238.213; 2016-02-28T09:34:38.876Z
83.42.6.40; 2016-02-28T09:34:39.044Z
95.22.189.6; 2016-02-28T09:34:39.496Z
83.42.6.40; 2016-02-28T09:34:39.547Z
217.217.238.213; 2016-02-28T09:34:40.397Z
83.42.6.40; 2016-02-28T09:34:41.462Z
217.217.238.213; 2016-02-28T09:34:41.932Z
83.42.6.40; 2016-02-28T09:34:41.971Z
95.22.189.6; 2016-02-28T09:34:42.252Z
83.42.6.40; 2016-02-28T09:34:42.788Z
95.22.189.6; 2016-02-28T09:34:43.240Z
217.217.238.213; 2016-02-28T09:34:43.454Z
79.148.119.182; 2016-02-28T09:34:43.574Z
95.22.189.6; 2016-02-28T09:34:44.234Z
